Id,FECHA DE CREACIÓN,FECHA DE INICIO,FECHA FINAL,CODUNIDAD,FECHALEGALIZACION,NOMBREESTADO,NOMBRETRABAJO,CAUSAL,X,Y
677,18/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776947.7125,2422574.276
678,18/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785090.4561,2421053.648
679,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776957.7267,2421530.108
680,14/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784904.1948,2423039.545
681,25/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783540.7871,2427943.457
682,01/12/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783472.2274,2418551.516
683,10/11/2022,03/12/2022,03/12/2022,757,03/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782886.5045,2418446.188
685,25/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,775859.912,2427327.995
686,02/12/2022,01/12/2022,01/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783394.4988,2420087.842
687,25/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783254.9125,2424826.927
688,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780692.7477,2426633.614
689,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778211.6339,2419668.715
690,24/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782397.0652,2419758.092
691,01/12/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783529.0777,2418553.242
692,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784327.2261,2423361.471
693,11/11/2022,02/12/2022,02/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782974.2751,2424295.17
694,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783396.6057,2420454.332
696,25/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780939.9261,2427784.507
697,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785996.235,2420897.67
698,01/12/2022,30/11/2022,30/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784161.2514,2419739.466
699,05/12/2022,20/12/2022,20/12/2022,447,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785079.4169,2422170.837
700,05/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783373.2734,2425877.722
701,29/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783355.5844,2424081.949
704,07/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782981.45,2427326.44
705,30/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782685.0192,2427870.999
706,30/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",781151.1354,2418367.457
707,01/12/2022,02/12/2022,02/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781219.1132,2426823.314
708,04/12/2022,05/12/2022,05/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784674.4353,2421925.934
709,04/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781986.1872,2419421.416
712,01/12/2022,01/12/2022,01/12/2022,450,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783981.6528,2421432.809
713,22/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784529.6845,2419553.031
715,26/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784725.2326,2420406.963
716,12/12/2022,12/12/2022,12/12/2022,441,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784145.6697,2424770.14
717,03/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779368.853,2416787.184
719,06/12/2022,07/12/2022,09/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782183.7866,2423656.777
720,01/12/2022,28/11/2022,28/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782441.9999,2414008.191
721,08/12/2022,08/12/2022,09/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785356.9338,2420681.833
722,08/12/2022,06/12/2022,06/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785981.8312,2420604.933
723,08/12/2022,06/12/2022,06/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",786007.4373,2420596.059
724,08/12/2022,06/12/2022,06/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785979.8675,2420599.263
725,08/12/2022,07/12/2022,07/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",778537.4048,2418784.728
726,08/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783124.611,2427209.115
727,08/12/2022,07/12/2022,07/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780249.1831,2424909.246
728,09/12/2022,07/12/2022,07/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785393.5129,2420947.144
729,30/11/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784348.679,2421922.831
730,30/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785869.535,2419242.46
731,02/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782495.5408,2425517.094
732,01/12/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785520.4516,2422371.107
733,02/12/2022,03/12/2022,03/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781209.0628,2426933.872
734,26/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782737.3437,2419073.546
735,05/12/2022,05/12/2022,16/12/2022,757,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780319.3142,2423365.789
736,05/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",782359.8943,2428118.627
737,05/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783501.9008,2425866.469
738,06/12/2022,05/12/2022,05/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785241.5963,2421177.557
739,23/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782193.3654,2423654.466
740,08/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781313.381,2411717.858
741,08/12/2022,19/12/2022,20/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781384.3776,2411589.209
742,09/12/2022,26/12/2022,27/12/2022,757,28/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779385.6375,2418405.222
743,30/11/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783922.1048,2428346.722
744,01/12/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782018.2758,2414512.155
745,13/12/2022,27/12/2022,27/12/2022,757,29/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782408.8285,2423412.488
747,05/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779430.1721,2418682.879
748,05/12/2022,15/12/2022,15/12/2022,757,25/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780734.7021,2425728.104
751,02/12/2022,04/12/2022,04/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784013.8301,2423737.601
753,14/12/2022,15/12/2022,15/12/2022,468,15/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783859.9886,2419017.812
754,29/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781278.7452,2426826.03
755,01/12/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785964.3117,2419999.59
756,12/12/2022,13/12/2022,21/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785394.0547,2425671.413
757,12/12/2022,12/12/2022,12/12/2022,757,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785552.6724,2421252.27
758,07/12/2022,16/12/2022,16/12/2022,466,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782704.0152,2419294.95
760,01/12/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783107.8964,2418354.802
761,05/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783404.4348,2429362.141
762,02/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779420.863,2418679.443
763,29/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780013.8785,2421982.765
764,02/12/2022,02/12/2022,21/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779604.0816,2423587.801
765,02/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781267.2232,2421221.211
768,05/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780622.6687,2422977.1
769,30/11/2022,03/12/2022,03/12/2022,757,03/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783434.2496,2418391.608
770,28/11/2022,06/12/2022,06/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785729.2664,2420880.725
771,12/12/2022,12/12/2022,12/12/2022,445,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784204.5017,2428540.206
772,12/12/2022,12/12/2022,12/12/2022,445,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784211.0113,2428541.813
773,13/12/2022,20/12/2022,20/12/2022,468,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783800.455,2417643.745
774,13/12/2022,16/12/2022,16/12/2022,484,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779215.9635,2422768.727
775,07/12/2022,06/12/2022,06/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",779378.5514,2419896.17
776,07/12/2022,06/12/2022,06/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784376.303,2419069.544
777,08/12/2022,13/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,786580.123,2421926.106
778,01/12/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785799.655,2418976.45
779,01/12/2022,01/12/2022,01/12/2022,450,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783986.4986,2421428.998
780,13/12/2022,08/12/2022,08/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784211.1084,2418078.201
782,01/12/2022,14/12/2022,14/12/2022,757,25/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784580.69,2428585.255
783,07/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",781040.3428,2422227.757
786,19/12/2022,19/12/2022,19/12/2022,461,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782712.7889,2414389.013
787,19/12/2022,19/12/2022,19/12/2022,450,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780652.2134,2424832.394
788,19/12/2022,15/12/2022,15/12/2022,757,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783641.866,2420358.591
789,19/12/2022,15/12/2022,15/12/2022,757,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783644.8186,2420365.741
790,19/12/2022,15/12/2022,15/12/2022,757,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783660.5724,2420295.457
791,19/12/2022,15/12/2022,15/12/2022,757,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783662.3864,2420289.429
793,19/12/2022,15/12/2022,15/12/2022,757,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779241.9143,2422749.792
794,19/12/2022,19/12/2022,19/12/2022,757,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"CANCELADA, SE GENERA SAP",778897.717,2420019.889
795,19/12/2022,15/12/2022,15/12/2022,757,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",777772.9421,2418576.937
796,19/12/2022,15/12/2022,15/12/2022,757,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",780486.3877,2427096.458
797,19/12/2022,19/12/2022,19/12/2022,446,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",784341.1678,2423218.24
798,19/12/2022,19/12/2022,19/12/2022,446,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784346.6485,2423220.664
799,13/12/2022,08/12/2022,08/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783467.6799,2418710.869
800,19/12/2022,22/12/2022,23/12/2022,757,28/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779654.2589,2418607.06
801,16/12/2022,23/12/2022,23/12/2022,757,23/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,775140.8711,2426816.541
802,22/12/2022,22/12/2022,22/12/2022,757,22/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"CANCELADA, SE GENERA FTC",786026.0147,2420741.012
803,19/12/2022,19/12/2022,19/12/2022,441,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784745.159,2425584.24
804,12/12/2022,13/12/2022,13/12/2022,471,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779119.1114,2419313.953
805,12/12/2022,14/12/2022,19/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784474.3383,2426279.998
806,31/12/2022,28/12/2022,28/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782715.2137,2428902.186
807,25/12/2022,30/12/2022,30/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778428.1827,2421670.469
809,25/12/2022,13/12/2022,13/12/2022,757,25/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781097.4695,2427484.961
811,30/12/2022,28/12/2022,28/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785327.2703,2420967.637
812,14/12/2022,15/12/2022,15/12/2022,484,15/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779551.6623,2424902.18
813,27/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",779513.8635,2418805.137
814,27/12/2022,27/12/2022,27/12/2022,757,27/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",779515.7171,2418758.769
815,27/12/2022,30/12/2022,30/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",778572.9854,2421792.789
817,30/12/2022,28/12/2022,28/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781796.9967,2413904.628
818,30/12/2022,28/12/2022,28/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781820.9289,2413902.666
823,30/12/2022,28/12/2022,28/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781705.3168,2423835.29
824,30/12/2022,28/12/2022,28/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782714.2177,2428891.088
825,13/12/2022,26/12/2022,26/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783632.4334,2424168.312
826,28/12/2022,19/12/2022,19/12/2022,757,28/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",776222.3194,2421223.942
827,29/12/2022,30/12/2022,30/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783463.4153,2423583.473
828,14/12/2022,16/12/2022,16/12/2022,441,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783674.8083,2423704.59
829,29/12/2022,29/12/2022,30/12/2022,757,30/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783964.6548,2423796.135
830,30/12/2022,31/12/2022,31/12/2022,757,31/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783467.9148,2423342.362
832,13/12/2022,13/12/2022,13/12/2022,467,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783423.5778,2419915.459
834,13/12/2022,08/12/2022,08/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785464.2955,2421500.208
835,28/12/2022,16/12/2022,16/12/2022,757,28/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782701.2797,2419691.484
836,27/12/2022,28/12/2022,28/12/2022,757,28/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781575.9692,2430472.265
837,22/12/2022,22/12/2022,22/12/2022,757,22/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779943.3738,2422265.244
840,07/12/2022,06/12/2022,06/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",784377.409,2419075.442
842,07/12/2022,06/12/2022,06/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",774602.0325,2422332.83
844,29/11/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784171.1168,2428575.235
846,01/12/2022,01/12/2022,01/12/2022,450,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783571.5742,2426117.347
847,01/12/2022,28/11/2022,28/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783117.3233,2418050.381
848,30/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",779504.0545,2418764.242
850,02/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779393.9751,2418686.656
851,05/12/2022,13/12/2022,13/12/2022,450,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784600.2704,2423479.988
852,03/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781967.232,2419609.589
853,03/12/2022,10/12/2022,10/12/2022,466,10/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781471.8494,2419552.272
855,05/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",774762.4594,2418517.526
856,01/12/2022,02/12/2022,19/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776844.74,2422218.176
857,01/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"CANCELADA, SE GENERA SAP",781212.9553,2421299.922
858,05/12/2022,03/12/2022,03/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781191.2194,2430594.496
859,05/12/2022,03/12/2022,03/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785139.1922,2424692.343
860,05/12/2022,03/12/2022,03/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",777458.2943,2424152.387
861,02/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783004.725,2427507.515
862,01/12/2022,01/12/2022,01/12/2022,461,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779033.3943,2421745.005
863,01/12/2022,01/12/2022,01/12/2022,461,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781018.5487,2420886.911
864,01/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",780667.8448,2422195.375
865,01/12/2022,02/12/2022,02/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779560.1027,2422113.662
866,08/12/2022,10/12/2022,10/12/2022,1879,10/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"CANCELADA, SE GENERA SAP",783761.4394,2417743.31
867,05/12/2022,02/12/2022,02/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",774983.73,2418482.38
868,05/12/2022,02/12/2022,02/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782544.7322,2421282.231
869,05/12/2022,02/12/2022,02/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777563.1521,2418960.517
870,05/12/2022,02/12/2022,02/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783909.1737,2423002.654
874,05/12/2022,05/12/2022,05/12/2022,461,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782112.6858,2421227.691
875,01/12/2022,01/12/2022,01/12/2022,461,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781771.7524,2421800.585
876,07/12/2022,27/12/2022,27/12/2022,757,29/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784650.625,2425630.98
